ORDEN,NOMBRE_BAREMO,DOMINIO,TABLA_OBJETIVO,CAMPO_OBJETIVO,REGLA,CAMPO_EVAL,VALOR_ORIGEN,VALOR_DESTINO,DESCRIPCION_VALOR,PROCESOS
1138,relev_consumo_localidad,,tmp_upld.tmp_rep_relev_consumo_flags_pampa,localidad,Calculado,,,CASE WHEN localidad IS NULL THEN '99999999' ELSE TRIM(localidad) END,,RELEVC24
1139,relev_consumo_cve_tipo_operacion,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,cve_tipo_operacion,Calculado,,,"CASE WHEN COD_CLAVE_OPER IN ('67','267','467','567','667','4046','4832') THEN  '01' WHEN COD_CLAVE_OPER IN ('7','1200','2001','2002','2003','2004','2009','2010','2013','2014','2018','2021','2023','2024','2025','2032','2033','2034','2036','2038','2041','2042','2043','2044','2050','4000','4001','4031','4032','2031','2067') THEN '02' ELSE '' END",,RELEVC25
1140,relev_consumo_desc_clave_concepto,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,desc_clave_concepto,Calculado,,,CASE WHEN COD_CLAVE_OPER='7' THEN 'DISPOSICION TDC' WHEN COD_CLAVE_OPER='67' THEN 'SU PAGO EN EFECTIVO GRACIAS' WHEN COD_CLAVE_OPER='267' THEN 'PAGO TDC EFVO. CORRESP. BANC.' WHEN COD_CLAVE_OPER='467' THEN 'SU PAGO GRACIAS (Pago Con Cheque)' WHEN COD_CLAVE_OPER='567' THEN 'PAGO EN CAJERO AUTOMATICO' WHEN COD_CLAVE_OPER='667' THEN 'PAGO TARJETA CREDITO EFECTIVO' WHEN COD_CLAVE_OPER='1200' THEN 'DISPOSICION VENTANILLA PROPIA' WHEN COD_CLAVE_OPER='2001' THEN 'DISPO LOCAL VTLLA  PROPIA TDC' WHEN COD_CLAVE_OPER='2002' THEN 'DISPO LOCAL VTNILLA PROPIA TD' WHEN COD_CLAVE_OPER='2003' THEN 'DISPO LOCAL VETANILLA AJENA' WHEN COD_CLAVE_OPER='2004' THEN 'DISPO LOCAL VETANILLA AJENATD' WHEN COD_CLAVE_OPER='2009' THEN 'DISPO INTNAL.VISA VENTANILLA C' WHEN COD_CLAVE_OPER='2010' THEN 'DISPO INTNAL.VISA VENTANILLA D' WHEN COD_CLAVE_OPER='2013' THEN 'DISPO INTNAL.MC VENTANILLA TDC' WHEN COD_CLAVE_OPER='2014' THEN 'DISPO INTNAL.MC VENTANILLA TD' WHEN COD_CLAVE_OPER='2018' THEN 'DISPOSICION TDC ABONO CHEQUES' WHEN COD_CLAVE_OPER='2021' THEN 'DISPOSICION VENTANILLA PYME' WHEN COD_CLAVE_OPER='2023' THEN 'DISPOSICION TC PARA DEPOSITO' WHEN COD_CLAVE_OPER='2024' THEN 'DISPOSICION TC EFECTIVO' WHEN COD_CLAVE_OPER='2025' THEN 'DISPOSICION LINEA EXPRESS' WHEN COD_CLAVE_OPER='2031' THEN 'DISP LOC VTLLA PROPIA L EXPRES' WHEN COD_CLAVE_OPER='2032' THEN 'DISPOSICION EFECTIVO CON TDC' WHEN COD_CLAVE_OPER='2033' THEN 'DISPO LOCAL VTLLA  PROPIA UK' WHEN COD_CLAVE_OPER='2034' THEN 'DISPO LOCAL VETANILLA AJENA UK' WHEN COD_CLAVE_OPER='2036' THEN 'DISPO INTNAL VISA VENTANLLA UK' WHEN COD_CLAVE_OPER='2038' THEN 'DISPO INTNAL MC VENTANILLA UK' WHEN COD_CLAVE_OPER='2041' THEN 'DISPOSICION ABONO CHEQUES UK' WHEN COD_CLAVE_OPER='2042' THEN 'DISPOSICION PARA DEPOSITO UK' WHEN COD_CLAVE_OPER='2043' THEN 'DISPOSICION EFECTIVO UK' WHEN COD_CLAVE_OPER='2044' THEN 'DISPOSICION EFECTIVO TDC UK' WHEN COD_CLAVE_OPER='2050' THEN 'DISP INTAL AMEX VENTANILLA' WHEN COD_CLAVE_OPER='2067' THEN 'DISP L EXPRES EFECTIVO' WHEN COD_CLAVE_OPER='4000' THEN 'DISPOSICION SUC PYME' WHEN COD_CLAVE_OPER='4001' THEN 'DISPOSICION SUC' WHEN COD_CLAVE_OPER='4031' THEN 'DISP LINEA EXP CTA CHEQ OTRO B' WHEN COD_CLAVE_OPER='4032' THEN 'DISPOSICION TELECOM' WHEN COD_CLAVE_OPER='4046' THEN 'SU PAGO (Abono Desde  reas Centrales)' WHEN COD_CLAVE_OPER='4832' THEN 'DISPOSICION TELECOM TP' ELSE '' END,,RELEVC25
1141,relev_consumo_cuenta,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,cuenta,Calculado,,,"coalesce(num_cta,num_movimiento) ",,RELEVC25
1142,relev_consumo_monto,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,monto,Calculado,,,"concat(imp_mov_mo_entero,'.',imp_mov_mo_decimal)",,RELEVC25
1143,relev_consumo_fch_time_oper,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,fch_time_oper,Calculado,,,'',,RELEVC25
1144,relev_consumo_fch_deteccion_operacion,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,fch_deteccion_operacion,Calculado,,,'',,RELEVC25
1145,relev_consumo_tipo_persona,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,tipo_persona,Calculado,,,CASE WHEN cod_tipo_per = 'F' THEN 1 WHEN cod_tipo_per = 'J' THEN 2 ELSE '' END,,RELEVC25
1146,relev_consumo_razon_soc,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,razon_soc,Calculado,,,"CASE WHEN cod_tipo_per = 'J' THEN SUBSTR(CONCAT_WS(' ', txt_nomb_razon_soc, TRIM(txt_prim_apell), TRIM(txt_segun_apell)), 1, 60) ELSE '' END",,RELEVC25
1147,relev_consumo_nombre,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,nombre,Calculado,,,CASE WHEN cod_tipo_per = 'F' THEN txt_nomb_razon_soc ELSE '' END,,RELEVC25
1148,relev_consumo_ap_paterno,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,ap_paterno,Calculado,,,CASE WHEN cod_tipo_per = 'F' THEN txt_prim_apell ELSE '' END,,RELEVC25
1149,relev_consumo_ap_materno,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,ap_materno,Calculado,,,CASE WHEN cod_tipo_per = 'F' THEN txt_segun_apell ELSE '' END,,RELEVC25
1150,relev_consumo_CURP,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,CURP,Calculado,,,"CASE WHEN cod_tipo_per = 'F' THEN CASE WHEN fch_nacim IS NOT NULL THEN CASE WHEN curp IS NOT NULL AND rfc IS NOT NULL THEN IF(SUBSTR(fch_nacim, 3, 6) != SUBSTR(curp, 5, 6) AND SUBSTR(fch_nacim, 3, 6) = SUBSTR(rfc, 5, 6), '', curp) ELSE curp END ELSE curp END ELSE '' END",,RELEVC25
1151,relev_consumo_RFC,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,RFC,Calculado,,,"CASE WHEN cod_tipo_per = 'F' THEN CASE WHEN fch_nacim IS NOT NULL THEN CASE WHEN rfc IS NOT NULL AND curp IS NOT NULL THEN IF(SUBSTR(fch_nacim, 3, 6) != SUBSTR(rfc, 5, 6) AND SUBSTR(fch_nacim, 3, 6) = SUBSTR(curp, 5, 6), '', rfc) ELSE rfc END ELSE rfc END ELSE rfc END",,RELEVC25
1152,relev_consumo_fch_nac_const,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,fch_nac_const,Calculado,,,"CASE WHEN cod_tipo_per = 'F' THEN IF(fch_nacim IS NULL OR SUBSTRING(fch_nacim,1,4) > SUBSTRING(fch_operacion,1,4),'',fch_nacim) WHEN cod_tipo_per = 'J' THEN IF(fch_const IS NULL OR SUBSTRING(fch_const,1,4) > SUBSTRING(fch_operacion,1,4),'',fch_const) ELSE '' END",,RELEVC25
1153,relev_consumo_domicilio_unificado,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,domicilio_unificado,Calculado,,,"concat_ws(' ',cast(txt_domicilio_concatenado as varchar(54)), cast(cod_postal as varchar(5)))",,RELEVC25
1154,relev_consumo_telefono,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,telefono,Calculado,,,"CASE WHEN LENGTH(concat_ws('',TRIM(num_tlf_prefijo),TRIM(num_telefono))) != 10 THEN '' ELSE concat_ws('',TRIM(num_tlf_prefijo),TRIM(num_telefono)) END",,RELEVC25
1155,relev_consumo_op_inu_agente,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_agente,Calculado,,,'',,RELEVC25
1156,relev_consumo_op_inu_ag_ap_paterno,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_ag_ap_paterno,Calculado,,,'',,RELEVC25
1157,relev_consumo_op_inu_ag_ap_materno,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_ag_ap_materno,Calculado,,,'',,RELEVC25
1158,relev_consumo_op_inu_rfc,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_rfc,Calculado,,,'',,RELEVC25
1159,relev_consumo_op_inu_curp,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_curp,Calculado,,,'',,RELEVC25
1160,relev_consumo_op_inu_consec_cuenta,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_consec_cuenta,Calculado,,,'',,RELEVC25
1161,relev_consumo_op_inu_cuenta,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_cuenta,Calculado,,,'',,RELEVC25
1162,relev_consumo_op_inu_cve_sujeto,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_cve_sujeto,Calculado,,,'',,RELEVC25
1163,relev_consumo_op_inu_nombre,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_nombre,Calculado,,,'',,RELEVC25
1164,relev_consumo_op_inu_ap_paterno,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_ap_paterno,Calculado,,,'',,RELEVC25
1165,relev_consumo_op_inu_ap_materno,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_ap_materno,Calculado,,,'',,RELEVC25
1166,relev_consumo_op_inu_desc_oper,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_desc_oper,Calculado,,,'',,RELEVC25
1167,relev_consumo_op_inu_razon,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_razon,Calculado,,,'',,RELEVC25
1168,relev_consumo_op_inu_extra,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,op_inu_extra,Calculado,,,'',,RELEVC25
1169,relev_consumo_flag_tipo_reporte_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_tipo_reporte_nulo,Calculado,,,CASE WHEN cve_tipo_reporte IS NULL THEN 1 ELSE 0 END,,RELEVC25
1170,relev_consumo_flag_trimestre_reportado_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_trimestre_reportado_nulo,Calculado,,,CASE WHEN trimestre_reportado IS NULL THEN 1 ELSE 0 END,,RELEVC25
1171,relev_consumo_flag_organo_supervisor_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_organo_supervisor_nulo,Calculado,,,CASE WHEN cve_organo_supervisor IS NULL THEN 1 ELSE 0 END,,RELEVC25
1172,relev_consumo_flag_sujeto_obligado_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_sujeto_obligado_nulo,Calculado,,,CASE WHEN cve_sujeto IS NULL THEN 1 ELSE 0 END,,RELEVC25
1173,relev_consumo_flag_localidad_suc_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_localidad_suc_nulo,Calculado,,,CASE WHEN cve_localidad_suc IS NULL THEN 1 ELSE 0 END,,RELEVC25
1174,relev_consumo_flag_sucursal_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_sucursal_nulo,Calculado,,,CASE WHEN txt_desc_poblacion_oper IS NULL THEN 1 ELSE 0 END,,RELEVC25
1175,relev_consumo_flag_tipo_operacion_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_tipo_operacion_nulo,Calculado,,,CASE WHEN cod_clave_oper IS NULL THEN 1 ELSE 0 END,,RELEVC25
1176,relev_consumo_flag_instrumento_monetario_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_instrumento_monetario_nulo,Calculado,,,CASE WHEN instrumento_monetario IS NULL THEN 1 ELSE 0 END,,RELEVC25
1177,relev_consumo_flag_cuenta_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_cuenta_nulo,Calculado,,,"CASE WHEN coalesce(num_cta,num_movimiento) IS NULL THEN 1 ELSE 0 END",,RELEVC25
1178,relev_consumo_flag_monto_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_monto_nulo,Calculado,,,CASE WHEN imp_mov_mo IS NULL THEN 1 ELSE 0 END,,RELEVC25
1179,relev_consumo_flag_divisa_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_divisa_nulo,Calculado,,,CASE WHEN cve_divisa IS NULL THEN 1 ELSE 0 END,,RELEVC25
1180,relev_consumo_flag_fch_operacion_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_fch_operacion_nulo,Calculado,,,CASE WHEN fch_operacion IS NULL THEN 1 ELSE 0 END,,RELEVC25
1181,relev_consumo_flag_nacionalidad_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_nacionalidad_nulo,Calculado,,,CASE WHEN cod_pais_nac_h IS NULL THEN 1 ELSE 0 END,,RELEVC25
1182,relev_consumo_flag_tipo_persona_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_tipo_persona_nulo,Calculado,,,CASE WHEN cod_tipo_per IS NULL THEN 1 ELSE 0 END,,RELEVC25
1183,relev_consumo_flag_razon_soc_nombre_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_razon_soc_nombre_nulo,Calculado,,,CASE WHEN txt_nomb_razon_soc='XXXX' THEN 1 ELSE 0 END,,RELEVC25
1184,relev_consumo_flag_apellidos_invalidos,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_apellidos_invalidos,Calculado,,,CASE WHEN cod_tipo_per = 'F' and (txt_prim_apell ='XXXX' and txt_segun_apell='XXXX') THEN 1 ELSE 0 END,,RELEVC25
1185,relev_consumo_flag_prim_apellido_invalido,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_prim_apellido_invalido,Calculado,,,CASE WHEN cod_tipo_per = 'F' and (LENGTH(txt_prim_apell)<2 or txt_prim_apell='XXXX') THEN 1 ELSE 0 END,,RELEVC25
1186,relev_consumo_flag_segun_apellido_invalido,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_segun_apellido_invalido,Calculado,,,CASE WHEN cod_tipo_per = 'F' and (LENGTH(txt_segun_apell)<2 OR txt_segun_apell='XXXX') THEN 1 ELSE 0 END,,RELEVC25
1187,relev_consumo_flag_fch_nacim_const_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_fch_nacim_const_nulo,Calculado,,,"CASE WHEN cod_tipo_per = 'F' and ((DATEDIFF($FECHA_DATOS, fech_nacim) / 365.25) > 100 OR translate(fech_nacim,'-','') >= fch_operacion OR fech_nacim IS NULL) THEN 1 WHEN cod_tipo_per = 'J' and ((DATEDIFF($FECHA_DATOS, fech_const) / 365.25) > 100 OR translate(fech_const,'-','') >= fch_operacion OR fech_const IS NULL) THEN 1 ELSE 0 END",,RELEVC25
1188,relev_consumo_flag_domicilio_unificado_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_domicilio_unificado_nulo,Calculado,,,CASE WHEN txt_nom_calle IS NULL or txt_num_exterior IS NULL or cod_postal IS NULL THEN 1 ELSE 0 END,,RELEVC25
1189,relev_consumo_flag_cod_postal_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_cod_postal_nulo,Calculado,,,CASE WHEN LENGTH(cod_postal)<5 OR cod_postal='00000' IS NULL THEN 1 ELSE 0 END,,RELEVC25
1190,relev_consumo_flag_colonia_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_colonia_nulo,Calculado,,,CASE WHEN txt_nom_colonia='XXXX' or LENGTH(txt_nom_colonia)<2 THEN 1 ELSE 0 END,,RELEVC25
1191,relev_consumo_flag_ciudad_poblacion_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_ciudad_poblacion_nulo,Calculado,,,CASE WHEN localidad='99999999' THEN 1 ELSE 0 END,,RELEVC25
1192,relev_consumo_flag_actividad_economica_nulo,,tmp_upld.tmp_rep_relev_consumo_preparacion_datos_pampa,flag_actividad_economica_nulo,Calculado,,,CASE WHEN cod_act_esp_h IS NULL or cod_act_esp_h='9999999' THEN 1 ELSE 0 END,,RELEVC25
1193,relev_consumo_folio,,tmp_upld.tmp_upld.tmp_rep_relev_consumo_preparacion_folio,folio,Calculado,,,"LPAD(row_number() over (order by drv.trimestre_reportado),6,0)",,RELEVC30@RELEVCRPM30
1194,relev_consumo_id_error,,tmp_upld.tmp_rep_relev_consumo_preparacion_drd_cartera,id_error,Calculado,,,CASE WHEN flag_ciudad_poblacion_nulo=1 THEN 1 WHEN flag_fch_nacim_const_nulo=1 THEN 2 WHEN flag_actividad_economica_nulo=1 THEN 3 WHEN flag_sucesion=1 THEN 4 WHEN flag_prim_apellido_invalido=1 THEN 6 WHEN flag_segun_apellido_invalido=1 THEN 7 WHEN flag_apellidos_invalidos=1 THEN 9 WHEN flag_cod_postal_nulo=1 THEN 10 WHEN flag_colonia_nulo=1 THEN 12 WHEN flag_coherencia_trio=1 THEN 18 ELSE 13 END,,RELEVC33
1195,relev_consumo_num_total_errores,,tmp_upld.tmp_rep_relev_consumo_preparacion_drd_cartera,num_total_errores,Calculado,,,(flag_tipo_reporte_nulo+flag_trimestre_reportado_nulo+flag_organo_supervisor_nulo+flag_sujeto_obligado_nulo+flag_localidad_suc_nulo+flag_sucursal_nulo+flag_tipo_operacion_nulo+flag_instrumento_monetario_nulo+flag_cuenta_nulo+flag_monto_nulo+flag_divisa_nulo+flag_fch_operacion_nulo+flag_nacionalidad_nulo+flag_tipo_persona_nulo+flag_razon_soc_nombre_nulo+flag_apellidos_invalidos+flag_prim_apellido_invalido+flag_segun_apellido_invalido+flag_fch_nacim_const_nulo+flag_domicilio_unificado_nulo+flag_cod_postal_nulo+flag_colonia_nulo+flag_ciudad_poblacion_nulo+flag_actividad_economica_nulo+flag_sucesion+flag_duo_rfc_const_m+flag_coherencia_trio),,RELEVC33@RELEVC14@RELEVC26@RELEVC34
1196,relev_consumo_flag_corregido,,tmp_upld.tmp_rep_relev_consumo_preparacion_drd_cartera,flag_corregido,Calculado,,,0,,RELEVC33
1197,relev_consumo_id_error,,dm_upld.mst_rep_relev_consumo_preparacion_drd_pampa,id_error,Calculado,,,CASE WHEN flag_ciudad_poblacion_nulo=1 THEN 1 WHEN flag_fch_nacim_const_nulo=1 THEN 2 WHEN flag_actividad_economica_nulo=1 THEN 3 WHEN flag_sucesion=1 THEN 4 WHEN flag_prim_apellido_invalido=1 THEN 6 WHEN flag_segun_apellido_invalido=1 THEN 7 WHEN flag_apellidos_invalidos=1 THEN 9 WHEN flag_cod_postal_nulo=1 THEN 10 WHEN flag_colonia_nulo=1 THEN 12 WHEN flag_coherencia_trio=1 THEN 18 ELSE 13 END,,RELEVC34
1198,relev_consumo_flag_corregido,,dm_upld.mst_rep_relev_consumo_preparacion_drd_pampa,flag_corregido,Calculado,,,0,,RELEVC34
1199,rep_transfer_mes_actual,,tmp_upld.transferencias_inter_fch_limit,mes_actual,Calculado,,,"substr($FECHA_DATOS,1,7)",,RTRANS00
1200,rep_transfer_mes_m_anterior,,tmp_upld.transferencias_inter_fch_limit,mes_m_anterior,Calculado,,,"substr(add_months($FECHA_DATOS,-1),1,7)",,RTRANS00
1201,contactabilidad_correo_secuencial,,tmp_upld.tmp_rep_relev_contac_correo1,secuencial,Calculado,,,"row_number() over (partition by cod_per_orig order by num_sec_iden_ele,fch_ult_act_oper desc)",,CONTACT11
1202,cheques_captacion_trimestre_actual,,tmp_upld.tmp_rep_cheques_fch_limit,trimestre_actual,Calculado,,,"concat(YEAR($FECHA_DATOS),'-',QUARTER($FECHA_DATOS)) ",,CHEQC00
1203,cheques_captacion_trimestre_m_anterior,,tmp_upld.tmp_rep_cheques_fch_limit,trimestre_m_anterior,Calculado,,,"concat(YEAR(DATE_SUB($FECHA_DATOS,16)),'-',QUARTER(DATE_SUB($FECHA_DATOS,16))) ",,CHEQC00
1204,cheques_captacion_MIN_FCH_CORTE_DATOS_MES,,tmp_upld.tmp_rep_cheques_fch_limit,MIN_FCH_CORTE_DATOS_MES,Calculado,,,"CASE WHEN QUARTER(DATE_SUB($FECHA_DATOS,16))=1 THEN concat_ws('-',cast(YEAR(DATE_SUB($FECHA_DATOS,16)) as string),'01','01') WHEN QUARTER(DATE_SUB($FECHA_DATOS,16))=2 THEN concat_ws('-',cast(YEAR(DATE_SUB($FECHA_DATOS,16)) as string),'04','01') WHEN QUARTER(DATE_SUB($FECHA_DATOS,16))=3 THEN concat_ws('-',cast(YEAR(DATE_SUB($FECHA_DATOS,16)) as string),'07','01') WHEN QUARTER(DATE_SUB($FECHA_DATOS,16))=4 THEN concat_ws('-',cast(YEAR(DATE_SUB($FECHA_DATOS,16)) as string),'10','01') END",,CHEQC00
1205,cheques_captacion_MAX_FCH_CORTE_DATOS_MES,,tmp_upld.tmp_rep_cheques_fch_limit,MAX_FCH_CORTE_DATOS_MES,Calculado,,,"CASE WHEN QUARTER(DATE_SUB($FECHA_DATOS,16))=1 THEN concat_ws('-',cast(YEAR(DATE_SUB($FECHA_DATOS,16)) as string),'03','31') WHEN QUARTER(DATE_SUB($FECHA_DATOS,16))=2 THEN concat_ws('-',cast(YEAR(DATE_SUB($FECHA_DATOS,16)) as string),'06','30')  WHEN  QUARTER(DATE_SUB($FECHA_DATOS,16))=3 THEN concat_ws('-',cast(YEAR(DATE_SUB($FECHA_DATOS,16)) as string),'09','30') WHEN QUARTER(DATE_SUB($FECHA_DATOS,16))=4 THEN concat_ws('-',cast(YEAR(DATE_SUB($FECHA_DATOS,16)) as string),'12','31') END",,CHEQC00
1206,cheques_captacion_MIN_FCH_CORTE_DATOS,,tmp_upld.tmp_rep_cheques_fch_limit,MIN_FCH_CORTE_DATOS,Calculado,,,"CASE WHEN QUARTER($FECHA_DATOS)=1 THEN concat_ws('-',cast(YEAR($FECHA_DATOS) as string),'01','01') WHEN QUARTER($FECHA_DATOS)=2 THEN concat_ws('-',cast(YEAR($FECHA_DATOS) as string),'04','01') WHEN QUARTER($FECHA_DATOS)=3 THEN concat_ws('-',cast(YEAR($FECHA_DATOS) as string),'07','01') WHEN QUARTER($FECHA_DATOS)=4 THEN concat_ws('-',cast(YEAR($FECHA_DATOS) as string),'10','01') END",,CHEQC00
1207,cheques_captacion_MAX_FCH_CORTE_DATOS,,tmp_upld.tmp_rep_cheques_fch_limit,MAX_FCH_CORTE_DATOS,Calculado,,,"CASE WHEN QUARTER($FECHA_DATOS)=1 THEN concat_ws('-',cast(YEAR($FECHA_DATOS) as string),'03','31') WHEN QUARTER($FECHA_DATOS)=2 THEN concat_ws('-',cast(YEAR($FECHA_DATOS) as string),'06','30') WHEN QUARTER($FECHA_DATOS)=3 THEN concat_ws('-',cast(YEAR($FECHA_DATOS) as string),'09','30') WHEN QUARTER($FECHA_DATOS)=4 THEN concat_ws('-',cast(YEAR($FECHA_DATOS) as string),'12','31') END",,CHEQC00
1208,cheques_captacion_trimestre,,tmp_upld.tmp_rep_cheques_mae_captacion,trimestre,Calculado,,,"concat(YEAR(fch_pago),'-',QUARTER(fch_pago))",,CHEQC01
1209,cheques_captacion_flag_cuenta_banco,,tmp_upld.tmp_rep_cheques_cuentas_banco_captacion,flag_cuenta_banco,Calculado,,,CASE WHEN catg.dsc_nombre_catalogo IS NOT NULL THEN 'SI' ELSE 'NO' END,,CHEQC03@CHEQC27
1210,cheques_captacion_CONTEO_APODES_cuentas_banco,,tmp_upld.tmp_rep_cheques_banco_sin_apode_captacion3,CONTEO_APODES,Calculado,,,CASE WHEN per.cod_per_orig IS NULL THEN 0 ELSE 1 END,,CHEQC11@CHEQC35
1211,cheques_captacion_prior_apode,,tmp_upld.tmp_rep_cheques_prior_apode1_captacion,prior_apode,Calculado,,,CASE WHEN num_calid_part='RL' THEN 1 WHEN num_calid_part='PO' THEN 2 WHEN num_calid_part='TR' THEN 3 WHEN num_calid_part='AU' THEN 4 WHEN num_calid_part='RP' THEN 5 WHEN num_calid_part='CT' THEN 6 ELSE 7 END,,CHEQC20@CHEQC44
1212,cheques_captacion_num_calid_part_clacon,,tmp_upld.tmp_rep_cheques_prior_apode1_captacion,num_calid_part,Clacon,Cadena,IN,RL,,CHEQC20
1213,cheques_captacion_num_calid_part_clacon,,tmp_upld.tmp_rep_cheques_prior_apode1_captacion,num_calid_part,Clacon,Cadena,IN,PO,,CHEQC20
1214,cheques_captacion_num_calid_part_clacon,,tmp_upld.tmp_rep_cheques_prior_apode1_captacion,num_calid_part,Clacon,Cadena,IN,TR,,CHEQC20
1215,cheques_captacion_num_calid_part_clacon,,tmp_upld.tmp_rep_cheques_prior_apode1_captacion,num_calid_part,Clacon,Cadena,IN,AU,,CHEQC20
1216,cheques_captacion_num_calid_part_clacon,,tmp_upld.tmp_rep_cheques_prior_apode1_captacion,num_calid_part,Clacon,Cadena,IN,RP,,CHEQC20
1217,cheques_captacion_num_calid_part_clacon,,tmp_upld.tmp_rep_cheques_prior_apode1_captacion,num_calid_part,Clacon,Cadena,IN,CT,,CHEQC20
1218,cheques_captacion_secuencial_apode,,tmp_upld.tmp_rep_cheques_prior_apode2_captacion,secuencial,Calculado,,,"row_number() over (partition by num_cta_cargo order by prior_apode,num_orden_part asc)",,CHEQC21
1219,cheques_captacion_imp_cheque_mo_entero,,tmp_upld.tmp_rep_cheques_flags_captacion@tmp_upld.tmp_rep_cheques_flags_camara,imp_cheque_mo_entero,Calculado,,,cast(floor(abs(imp_cheque_mo)) as STRING),,CHEQC56@CHEQC60
1220,cheques_captacion_imp_cheque_mo_decimal,,tmp_upld.tmp_rep_cheques_flags_captacion@tmp_upld.tmp_rep_cheques_flags_camara,imp_cheque_mo_decimal,Calculado,,,"RPAD(REGEXP_REPLACE(cast(CAST(abs(imp_cheque_mo) AS DECIMAL(14,3)) as string), '^[0-9]+\.', ''),2,'0')",,CHEQC56@CHEQC60
1221,cheques_captacion_txt_nomb_razon_soc,,tmp_upld.tmp_rep_cheques_flags_captacion,txt_nomb_razon_soc,Calculado,,,"CASE WHEN txt_nomb_razon_soc IS NULL OR trim(UPPER(txt_nomb_razon_soc)) IN ('X','XX','XXX','.','') OR UPPER(txt_nomb_razon_soc) LIKE '%XXXX%' THEN 'XXXX' ELSE TRIM(txt_nomb_razon_soc) END",,CHEQC56
